problem,capacity,weights_chr,values_chr,maxValue,ncapacity,corr,dev.w,dev.v,mean.w,mean.v,mean.ef,dev.ef,sum.ef,profit,nprofit,case_id,solution,runtime,solvetime,no_solutions,variables,propagators,propagations,nodes,failures,restarts,peak_depth,ncapacity_bin,nprofit_bin,region,propagations_cum_dist
240-0.44-0.61,76,"21,7,35,38,25,48","16,33,27,37,17,21",151,0.4367816091954023,-0.044922798693,14.436065946094871,8.635199283552561,29,25.166666666666668,1.2673745094088231,0.6711945964883127,2.681445701465198,92,0.609271523178808,240,0,3.667,0.324,0,55,80,522,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9810593900481541
57-0.42-0.37,53,"36,10,14,36,10,22","18,26,13,34,14,47",152,0.4140625,0.303859645812,12.1764800606196,13.261473020244269,21.333333333333332,25.333333333333332,0.9504554686031532,0.5895614871737593,1.7526416993406733,56,0.3684210526315789,57,1,4.877,0.311,1,55,80,240,5,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9539568345323741
73-0.41-0.39,71,"23,38,14,43,45,12","3,40,7,29,36,37",152,0.4057142857142857,0.47350422613,14.716204220744787,16.206994374857626,29.166666666666668,25.333333333333332,2.278958268613441,2.6975778925497687,46.19903794899441,59,0.3881578947368421,73,1,3.711,0.34,1,55,80,493,11,4,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9987210231814548
51-0.44-0.62,67,"27,3,37,23,35,28","11,15,35,41,14,29",145,0.43790849673202614,0.241527821415,12.19426094521517,12.52863387072456,25.5,24.166666666666668,1.28969686047062,0.969469301786623,5.202899261332415,89,0.6137931034482759,51,1,4.757,0.227,1,55,80,460,11,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9645264847512038
40-0.41-0.36,47,"11,35,27,13,18,12","1,45,16,29,47,23",161,0.4051724137931034,0.475467693702,9.688481133111972,17.55467648994611,19.333333333333332,26.833333333333332,2.469711915614297,4.206556038285057,101.43588720555424,57,0.35403726708074534,40,1,8.605,0.214,1,55,80,319,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9827338129496402
197-0.45-0.37,86,"28,39,23,27,35,41","2,21,9,48,37,7",124,0.44559585492227977,-0.043236720515,7.222649560006817,18.359375443262405,32.166666666666664,20.666666666666668,4.296381202631203,5.113586561134217,195.94061178942434,45,0.3629032258064516,197,1,3.232,0.222,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
134-0.45-0.37,72,"30,37,28,8,11,48","29,7,29,31,29,34",159,0.4444444444444444,-0.205302741525,15.28397853963424,9.751922887307918,27,26.5,1.5558089754255429,1.8773096409678092,19.474999143334976,58,0.36477987421383645,134,1,8.993,0.284,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
87-0.43-0.4,67,"40,17,21,26,24,28","22,13,7,40,24,19",125,0.42948717948717946,0.329110810249,7.874007874011811,11.267948645013727,26,20.833333333333332,1.5415930560667404,0.8186616571991135,5.110972775118262,50,0.4,87,1,3.432,0.274,1,55,80,323,6,2,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.988009592326139
25-0.45-0.63,76,"33,18,35,39,22,22","48,5,45,14,33,21",166,0.44970414201183434,0.416074514061,8.565434412022933,17.247221998532595,28.166666666666668,27.666666666666668,1.5942129629629629,1.2720580874269367,10.209193161060721,104,0.6265060240963856,25,0,3.805,0.198,0,55,80,384,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9174959871589085
19-0.45-0.37,86,"37,34,45,18,20,38","18,8,25,14,46,26",137,0.4479166666666667,-0.227459598425,10.714476188783099,13.212367943206345,32,22.833333333333332,1.8812651519173258,1.2861608785011618,12.930818634837605,50,0.36496350364963503,19,1,3.671,0.386,1,55,80,319,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9827338129496402
105-0.41-0.65,50,"5,40,22,22,31,3","48,19,43,28,41,30",209,0.4065040650406504,-0.457747183808,14.432601983010548,10.943795807061948,20.5,34.833333333333336,0.7271449297046738,0.7390992817407217,3.1780380776634582,135,0.645933014354067,105,0,4.441,0.273,0,55,80,385,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9200642054574639
57-0.43-0.38,55,"36,10,14,36,10,22","18,26,13,34,14,47",152,0.4296875,0.303859645812,12.1764800606196,13.261473020244269,21.333333333333332,25.333333333333332,0.9504554686031532,0.5895614871737593,1.7526416993406733,57,0.375,57,1,5.27,0.32,1,55,80,240,5,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9539568345323741
158-0.43-0.9,52,"17,30,38,3,5,29","3,30,12,26,45,10",126,0.4262295081967213,-0.50448372319,14.334108506170402,15.543487382180357,20.333333333333332,21,2.15997150997151,2.171712993654413,31.654890057710574,113,0.8968253968253969,158,0,4.296,0.285,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
240-0.45-0.63,78,"21,7,35,38,25,48","16,33,27,37,17,21",151,0.4482758620689655,-0.044922798693,14.436065946094871,8.635199283552561,29,25.166666666666668,1.2673745094088231,0.6711945964883127,2.681445701465198,95,0.6291390728476821,240,0,3.828,0.27,0,55,80,522,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9810593900481541
214-0.45-0.88,102,"44,49,41,45,29,20","12,4,21,3,28,45",113,0.4473684210526316,-0.963554613653,11.135528725660043,16.067565673326705,38,18.833333333333332,5.724867724867725,6.276054620063494,330.8905580750819,99,0.8761061946902655,214,0,3.458,0.152,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
193-0.42-0.36,61,"10,46,31,34,19,6","20,23,27,20,26,10",126,0.4178082191780822,0.559019688361,15.344923156101716,6.131883886702357,24.333333333333332,21,1.1131528964862298,0.6192917911616425,1.9944330809003175,45,0.35714285714285715,193,1,4.956,0.315,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
35-0.44-0.9,51,"2,23,24,12,41,14","48,38,27,5,2,13",133,0.4396551724137931,-0.508407706919,13.321661558028964,18.584043334717734,19.333333333333332,22.166666666666668,4.252123631728895,7.998057690399231,383.3024827910687,119,0.8947368421052632,35,0,3.872,0.108,0,55,0,124,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.90976
158-0.42-0.89,51,"17,30,38,3,5,29","3,30,12,26,45,10",126,0.4180327868852459,-0.50448372319,14.334108506170402,15.543487382180357,20.333333333333332,21,2.15997150997151,2.171712993654413,31.654890057710574,112,0.8888888888888888,158,0,6.654,0.276,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
31-0.43-0.36,102,"49,45,21,46,37,40","33,26,9,36,35,39",178,0.42857142857142855,0.765039181902,10.112698288126007,11.021191708098842,39.666666666666664,29.666666666666668,1.484918784918785,0.4933731638465091,2.6279627618222365,64,0.3595505617977528,31,1,5.602,0.242,1,55,80,319,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9827338129496402
153-0.42-0.61,75,"27,35,45,43,22,8","26,27,17,39,34,28",171,0.4166666666666667,-0.131639123611,13.971399357258385,7.503332592921628,30,28.5,1.169525645015841,0.8093121571079326,3.4473645041216967,104,0.6081871345029239,153,0,4.624,0.312,0,55,80,454,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9609951845906902
211-0.41-0.65,83,"1,32,44,39,42,46","49,25,24,26,40,31",195,0.4068627450980392,-0.715418461851,16.88786546606764,10.014988766843425,34,32.5,1.1946020773900958,0.6311665253034207,2.219075724465213,126,0.6461538461538462,211,0,3.693,0.257,0,55,80,540,11,6,0,4,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9898876404494382
40-0.43-0.65,49,"11,35,27,13,18,12","1,45,16,29,47,23",161,0.4224137931034483,0.475467693702,9.688481133111972,17.55467648994611,19.333333333333332,26.833333333333332,2.469711915614297,4.206556038285057,101.43588720555424,104,0.6459627329192547,40,0,2.818,0.238,0,55,80,378,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9059390048154093
71-0.41-0.36,46,"42,7,6,45,9,5","34,26,21,33,41,42",197,0.40350877192982454,0.0727048110627,19.0473095212946,8.232051182218601,19,32.833333333333336,0.5820725583996746,0.5601929505881265,2.617060788098716,70,0.3553299492385787,71,1,4.083,0.244,1,55,80,234,7,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9232613908872902
149-0.45-0.63,69,"27,18,19,20,38,33","1,31,34,37,22,49",174,0.44516129032258067,-0.105304047947,8.280499179799891,16.284962388657824,25.833333333333332,29,5.1801252243784095,10.699312731811297,677.2171460144044,109,0.6264367816091954,149,0,4.076,0.35,0,55,80,390,9,5,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9247191011235955
130-0.41-0.61,62,"23,11,38,28,35,18","17,9,9,17,30,28",110,0.40522875816993464,0.123200797726,10.251829105091442,9.025888691240695,25.5,18.333333333333332,1.708994708994709,1.273941849102917,11.13068015877375,67,0.6090909090909091,130,0,5.372,0.254,0,55,80,406,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9423756019261638
130-0.44-0.65,67,"23,11,38,28,35,18","17,9,9,17,30,28",110,0.43790849673202614,0.123200797726,10.251829105091442,9.025888691240695,25.5,18.333333333333332,1.708994708994709,1.273941849102917,11.13068015877375,71,0.6454545454545455,130,0,3.362,0.186,0,55,80,390,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9247191011235955
184-0.43-0.89,66,"18,33,33,7,22,42","1,38,14,42,28,16",139,0.4258064516129032,-0.278543398906,12.608198390994119,15.651411012003571,25.833333333333332,23.166666666666668,4.133824143692565,6.860248027357804,294.24013756587584,123,0.8848920863309353,184,0,3.945,0.152,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
40-0.44-0.39,51,"11,35,27,13,18,12","1,45,16,29,47,23",161,0.4396551724137931,0.475467693702,9.688481133111972,17.55467648994611,19.333333333333332,26.833333333333332,2.469711915614297,4.206556038285057,101.43588720555424,62,0.38509316770186336,40,1,2.982,0.183,1,55,80,320,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.986890487609912
91-0.43-0.88,76,"41,11,36,12,29,49","48,47,17,26,17,18",173,0.42696629213483145,-0.302375862393,15.513435037626794,14.851487018701752,29.666666666666668,28.833333333333332,1.3492498858972577,0.9878765439108383,5.611353226841597,152,0.8786127167630058,91,0,5.008,0.301,0,55,0,125,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.92336
29-0.44-0.88,55,"6,2,38,37,11,32","42,44,22,15,31,44",198,0.4365079365079365,-0.663640218891,16.443843832875572,12.425779653607254,21,33,0.9107270865335382,0.9765943856727257,4.816500889110185,174,0.8787878787878788,29,0,3.24,0.127,0,55,0,124,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.90976
227-0.44-0.89,72,"1,34,15,43,29,43","47,7,6,4,25,4",93,0.43636363636363634,-0.77052029272,16.63430190900718,17.375269782078206,27.5,15.5,5.006403242147923,4.731351791830426,208.23605052244528,82,0.8817204301075269,227,0,8.057,0.143,0,55,0,133,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.99632
87-0.41-0.39,63,"40,17,21,26,24,28","22,13,7,40,24,19",125,0.40384615384615385,0.329110810249,7.874007874011811,11.267948645013727,26,20.833333333333332,1.5415930560667404,0.8186616571991135,5.110972775118262,48,0.384,87,1,7.624,0.211,1,55,80,270,7,2,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9547561950439648
88-0.45-0.37,80,"25,44,17,39,30,23","27,19,46,11,37,13",153,0.449438202247191,-0.576781343479,10.191499726078918,13.881642554107204,29.666666666666668,25.5,1.6227961237495945,1.175911069826157,9.241084291243608,56,0.3660130718954248,88,1,4.275,0.21,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
46-0.41-0.36,57,"22,25,45,17,11,21","12,18,13,2,43,39",127,0.40425531914893614,-0.381437441993,11.588787684654509,16.265505423031485,23.5,21.166666666666668,2.663006029285099,3.0766262988100834,63.921681233280715,45,0.3543307086614173,46,1,4.393,0.48,1,55,80,235,5,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9382893685051958
58-0.45-0.9,77,"44,27,1,23,42,36","40,44,34,13,15,2",148,0.44508670520231214,-0.210565561973,15.917495615412202,16.9666339226927,28.833333333333332,24.666666666666668,4.052046482928835,6.899900114560749,293.93303435832684,133,0.8986486486486487,58,0,2.379,0.143,0,55,0,124,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.90976
96-0.41-0.37,59,"36,6,9,25,40,28","2,14,21,17,47,44",145,0.4097222222222222,0.326341597859,13.899640283115243,17.72474729486056,24,24.166666666666668,3.635859759764641,7.0475866487836,290.0289278994433,53,0.36551724137931035,96,1,5.737,0.352,1,55,80,284,8,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9569944044764188
98-0.41-0.38,90,"48,34,43,32,20,44","26,24,34,47,17,11",159,0.4072398190045249,-0.00381155173728,10.284292229738838,12.755391017134675,36.833333333333336,26.5,1.7308080078730892,1.1737267563079916,10.092654558594997,60,0.37735849056603776,98,1,4.164,0.282,1,55,80,234,4,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9232613908872902
214-0.41-0.4,93,"44,49,41,45,29,20","12,4,21,3,28,45",113,0.40789473684210525,-0.963554613653,11.135528725660043,16.067565673326705,38,18.833333333333332,5.724867724867725,6.276054620063494,330.8905580750819,45,0.39823008849557523,214,1,2.519,0.224,1,55,80,314,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9705835331734612
88-0.45-0.88,80,"25,44,17,39,30,23","27,19,46,11,37,13",153,0.449438202247191,-0.576781343479,10.191499726078918,13.881642554107204,29.666666666666668,25.5,1.6227961237495945,1.175911069826157,9.241084291243608,134,0.8758169934640523,88,0,3.971,0.186,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
59-0.43-0.61,56,"2,29,44,1,28,27","24,16,49,27,32,22",170,0.42748091603053434,0.488876264888,16.940090515303236,11.430952132988164,21.833333333333332,28.333333333333332,0.8221837135527612,0.680545388085091,2.505421916574755,103,0.6058823529411764,59,0,8.736,0.271,0,55,80,377,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9040128410914928
211-0.42-0.62,85,"1,32,44,39,42,46","49,25,24,26,40,31",195,0.4166666666666667,-0.715418461851,16.88786546606764,10.014988766843425,34,32.5,1.1946020773900958,0.6311665253034207,2.219075724465213,120,0.6153846153846154,211,0,4.587,0.198,0,55,80,475,11,6,0,4,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9683788121990369
25-0.42-0.61,70,"33,18,35,39,22,22","48,5,45,14,33,21",166,0.41420118343195267,0.416074514061,8.565434412022933,17.247221998532595,28.166666666666668,27.666666666666668,1.5942129629629629,1.2720580874269367,10.209193161060721,101,0.608433734939759,25,0,2.901,0.16,0,55,80,376,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9008025682182985
77-0.45-0.36,64,"40,26,6,6,42,23","2,30,14,23,22,25",116,0.44755244755244755,-0.23503329148,15.702441423761679,9.953223933312596,23.833333333333332,19.333333333333332,4.064199761591066,7.827995240124101,362.7234684706363,41,0.35344827586206895,77,1,5.433,0.281,1,55,80,238,7,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9486810551558753
123-0.44-0.86,58,"21,16,34,7,8,46","16,29,35,26,6,13",125,0.4393939393939394,0.0809623833008,15.349267083479914,10.943795807061948,22,20.833333333333332,1.3294463917308745,1.1607873221995506,7.388345587042971,107,0.856,123,0,3.6,0.179,0,55,0,125,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.92336
87-0.41-0.4,63,"40,17,21,26,24,28","22,13,7,40,24,19",125,0.40384615384615385,0.329110810249,7.874007874011811,11.267948645013727,26,20.833333333333332,1.5415930560667404,0.8186616571991135,5.110972775118262,50,0.4,87,1,3.395,0.292,1,55,80,270,7,2,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9547561950439648
184-0.43-0.88,66,"18,33,33,7,22,42","1,38,14,42,28,16",139,0.4258064516129032,-0.278543398906,12.608198390994119,15.651411012003571,25.833333333333332,23.166666666666668,4.133824143692565,6.860248027357804,294.24013756587584,122,0.8776978417266187,184,0,9.634,0.181,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
70-0.44-0.63,84,"34,26,36,22,38,35","12,7,34,42,34,13",142,0.4397905759162304,-0.0759611731845,6.3377177806105145,14.678782874157744,31.833333333333332,23.666666666666668,1.990034475328593,1.2613811643569308,13.836421783007207,89,0.6267605633802817,70,0,3.685,0.33,0,55,80,508,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9765650080256821
139-0.43-0.38,66,"7,42,34,23,22,26","28,30,46,38,37,38",217,0.42857142857142855,0.329170449571,11.877148928369412,6.462713568360172,25.666666666666668,36.166666666666664,0.7121997855979549,0.3777493503725557,1.210446638993618,82,0.3778801843317972,139,1,2.033,0.207,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
134-0.42-0.37,68,"30,37,28,8,11,48","29,7,29,31,29,34",159,0.41975308641975306,-0.205302741525,15.28397853963424,9.751922887307918,27,26.5,1.5558089754255429,1.8773096409678092,19.474999143334976,58,0.36477987421383645,134,1,3.714,0.276,1,55,80,234,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9232613908872902
84-0.45-0.87,80,"38,30,17,24,23,46","48,4,27,4,41,1",125,0.449438202247191,-0.198784451555,10.708252269472673,20.701851769024593,29.666666666666668,20.833333333333332,10.247045317675399,17.774004820306537,2092.623319404255,108,0.864,84,1,4.265,0.173,1,55,0,130,1,0,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.98512
0-0.42-0.38,58,"29,1,38,43,6,23","8,6,3,45,7,16",85,0.4142857142857143,0.53643565966,16.931233465600393,15.715173135115842,23.333333333333332,14.166666666666666,3.284755291005291,4.745299354915405,143.90997027746283,32,0.3764705882352941,0,1,3.992,0.621,1,55,80,298,7,2,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9624300559552358
32-0.44-0.87,72,"29,24,24,44,3,40","3,5,49,27,39,5",128,0.43902439024390244,-0.422522574582,14.528133626404552,19.89639833403691,27.333333333333332,21.333333333333332,4.110502548597786,4.049902891760504,140.05992379245043,111,0.8671875,32,1,3.158,0.175,1,55,0,130,1,0,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.98512
157-0.45-0.38,67,"26,33,10,27,13,40","38,40,39,42,28,32",219,0.44966442953020136,0.121591480618,11.513759884011247,5.357238094391549,24.833333333333332,36.5,0.6871272733114838,0.33851985352563896,1.160314514788142,83,0.3789954337899543,157,1,14.605,0.337,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
53-0.42-0.63,69,"32,16,20,21,34,43","25,45,33,34,29,44",210,0.41566265060240964,-0.0916972469225,10.327955589886445,8.024961059095553,27.666666666666668,35,0.8348249568026445,0.36376831508678487,0.8253337046768816,132,0.6285714285714286,53,0,6.128,0.202,0,55,80,380,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9107544141252006
86-0.44-0.39,80,"19,36,27,29,34,39","21,25,18,42,4,41",151,0.43478260869565216,0.204819024196,7.229568912920511,14.497126151988423,30.666666666666668,25.166666666666668,2.3310762679055363,3.038758648973268,56.8008548194372,58,0.3841059602649007,86,1,4.442,0.284,1,55,80,232,5,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
16-0.41-0.39,49,"46,11,43,4,6,10","21,1,44,41,49,14",170,0.4083333333333333,0.0364394512713,19.172897537930986,19.1798505381733,20,28.333333333333332,2.5170074312060375,4.2255415144152435,103.08387472823938,66,0.38823529411764707,16,1,5.292,0.356,1,55,80,234,5,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9232613908872902
16-0.45-0.88,54,"46,11,43,4,6,10","21,1,44,41,49,14",170,0.45,0.0364394512713,19.172897537930986,19.1798505381733,20,28.333333333333332,2.5170074312060375,4.2255415144152435,103.08387472823938,149,0.8764705882352941,16,0,11.645,0.226,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
55-0.45-0.62,63,"20,32,22,9,28,31","7,35,39,18,48,18",165,0.44366197183098594,0.412219420798,8.640987597877148,15.55313473226539,23.666666666666668,27.5,1.1901811151811152,0.9353647433154325,4.591549154616921,102,0.6181818181818182,55,1,4.228,0.378,1,55,80,434,9,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9529695024077046
56-0.45-0.4,32,"21,5,15,16,5,10","11,29,29,49,18,41",177,0.4444444444444444,-0.0639878883379,6.44980619863884,14.053469322555197,12,29.5,0.5744928184252948,0.6640651178138396,3.2912505729154393,70,0.3954802259887006,56,1,6.97,0.365,1,55,80,239,6,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9520383693045563
139-0.42-0.39,64,"7,42,34,23,22,26","28,30,46,38,37,38",217,0.4155844155844156,0.329170449571,11.877148928369412,6.462713568360172,25.666666666666668,36.166666666666664,0.7121997855979549,0.3777493503725557,1.210446638993618,84,0.3870967741935484,139,1,1.757,0.197,1,55,80,232,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
214-0.42-0.39,95,"44,49,41,45,29,20","12,4,21,3,28,45",113,0.4166666666666667,-0.963554613653,11.135528725660043,16.067565673326705,38,18.833333333333332,5.724867724867725,6.276054620063494,330.8905580750819,44,0.3893805309734513,214,1,3.694,0.227,1,55,80,319,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9827338129496402
88-0.42-0.87,74,"25,44,17,39,30,23","27,19,46,11,37,13",153,0.4157303370786517,-0.576781343479,10.191499726078918,13.881642554107204,29.666666666666668,25.5,1.6227961237495945,1.175911069826157,9.241084291243608,133,0.869281045751634,88,0,2.466,0.126,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
126-0.41-0.86,68,"4,40,25,47,41,11","37,19,21,29,16,49",171,0.40476190476190477,-0.71821215565,17.59545395833822,12.613484847574837,28,28.5,1.301921151261636,0.9934282721322301,5.481436948833051,147,0.8596491228070176,126,0,3.098,0.175,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
